filepath,label
data/raw/face130k/real/58121.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0000696.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0025276.jpg,1
data/raw/face130k/real/32702.jpg,0
data/raw/face130k/real/15442.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0034735.jpg,1
data/raw/face130k/real/44227.jpg,0
data/raw/face130k/real/53699.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0006156.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0052174.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0041517.jpg,1
data/raw/face130k/real/57816.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0026558.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0039686.jpg,1
data/raw/face130k/real/50020.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0004078.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0003519.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0018863.jpg,1
data/raw/face130k/real/06030.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0005683.jpg,1
data/raw/face130k/real/09393.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0003757.jpg,1
data/raw/face130k/real/65524.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0027823.jpg,1
data/raw/face130k/real/09090.jpg,0
data/raw/face130k/real/59988.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0024213.jpg,1
data/raw/face130k/real/61055.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0046775.jpg,1
data/raw/face130k/real/09000.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0003804.jpg,1
data/raw/face130k/real/00005.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0029789.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0007668.jpg,1
data/raw/face130k/real/69477.jpg,0
data/raw/face130k/real/05595.jpg,0
data/raw/face130k/real/46079.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0003999.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0006592.jpg,1
data/raw/face130k/real/37673.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0030951.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0015519.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0017639.jpg,1
data/raw/face130k/real/07001.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0016723.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0026009.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0026400.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0040371.jpg,1
data/raw/face130k/real/41935.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0014741.jpg,1
data/raw/face130k/real/60388.jpg,0
data/raw/face130k/real/47273.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0039314.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0015020.jpg,1
data/raw/face130k/real/49266.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0026377.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0050141.jpg,1
data/raw/face130k/real/16967.jpg,0
data/raw/face130k/real/17029.jpg,0
data/raw/face130k/real/52769.jpg,0
data/raw/face130k/real/24774.jpg,0
data/raw/face130k/real/20743.jpg,0
data/raw/face130k/real/10534.jpg,0
data/raw/face130k/real/22654.jpg,0
data/raw/face130k/real/60853.jpg,0
data/raw/face130k/real/41059.jpg,0
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0000097.jpg,1
data/raw/face130k/real/00160.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0008076.jpg,1
data/raw/face130k/real/36337.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0002068.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0049413.jpg,1
data/raw/face130k/real/30900.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0036369.jpg,1
data/raw/face130k/real/26770.jpg,0
data/raw/face130k/real/15246.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0038517.jpg,1
data/raw/face130k/real/26768.jpg,0
data/raw/face130k/real/56580.jpg,0
data/raw/face130k/real/40411.jpg,0
data/raw/face130k/real/12505.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0003466.jpg,1
data/raw/face130k/real/16213.jpg,0
data/raw/face130k/real/37963.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0027364.jpg,1
data/raw/face130k/real/35766.jpg,0
data/raw/face130k/real/50978.jpg,0
data/raw/face130k/real/67126.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0003175.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0012526.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0032837.jpg,1
data/raw/face130k/real/02310.jpg,0
data/raw/face130k/real/54468.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0050056.jpg,1
data/raw/face130k/real/67287.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0008103.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0025859.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0017006.jpg,1
data/raw/face130k/real/57072.jpg,0
data/raw/face130k/real/26117.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0024238.jpg,1
data/raw/face130k/real/35541.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0046493.jpg,1
data/raw/face130k/real/67430.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0036520.jpg,1
data/raw/face130k/real/12174.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0032166.jpg,1
data/raw/face130k/real/53073.jpg,0
data/raw/face130k/real/16963.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0037798.jpg,1
data/raw/face130k/real/48929.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0010238.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0051485.jpg,1
data/raw/face130k/real/13580.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0006960.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0002594.jpg,1
data/raw/face130k/real/47633.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0007434.jpg,1
data/raw/face130k/real/40807.jpg,0
data/raw/face130k/real/50449.jpg,0
data/raw/face130k/real/60099.jpg,0
data/raw/face130k/real/64698.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0014689.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0042552.jpg,1
data/raw/face130k/real/27240.jpg,0
data/raw/face130k/real/44594.jpg,0
data/raw/face130k/real/20249.jpg,0
data/raw/face130k/real/05085.jpg,0
data/raw/face130k/real/07161.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0016683.jpg,1
data/raw/face130k/real/64052.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0049742.jpg,1
data/raw/face130k/real/63557.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0005452.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0049892.jpg,1
data/raw/face130k/real/66529.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0039596.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0003322.jpg,1
data/raw/face130k/real/67807.jpg,0
data/raw/face130k/real/24365.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0008313.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0023081.jpg,1
data/raw/face130k/real/25558.jpg,0
data/raw/face130k/real/41042.jpg,0
data/raw/face130k/real/13205.jpg,0
data/raw/face130k/real/31224.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0008634.jpg,1
data/raw/face130k/real/28461.jpg,0
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0003041.jpg,1
data/raw/face130k/real/03787.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0021592.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0007246.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0001004.jpg,1
data/raw/face130k/real/47991.jpg,0
data/raw/face130k/real/43589.jpg,0
data/raw/face130k/real/12821.jpg,0
data/raw/face130k/real/26970.jpg,0
data/raw/face130k/real/29579.jpg,0
data/raw/face130k/real/09585.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0026532.jpg,1
data/raw/face130k/real/39511.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0032754.jpg,1
data/raw/face130k/real/25339.jpg,0
data/raw/face130k/real/00734.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0031168.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0026478.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0046016.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0005462.jpg,1
data/raw/face130k/real/07272.jpg,0
data/raw/face130k/real/20019.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0006807.jpg,1
data/raw/face130k/real/51827.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0004213.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0037346.jpg,1
data/raw/face130k/real/39819.jpg,0
data/raw/face130k/real/05448.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0023674.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0052402.jpg,1
data/raw/face130k/real/22321.jpg,0
data/raw/face130k/real/20875.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0028920.jpg,1
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0000428.jpg,1
data/raw/face130k/real/25299.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0042206.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0025022.jpg,1
data/raw/face130k/real/20809.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0011571.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0019833.jpg,1
data/raw/face130k/real/14108.jpg,0
data/raw/face130k/real/00251.jpg,0
data/raw/face130k/real/49173.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0017323.jpg,1
data/raw/face130k/real/10173.jpg,0
data/raw/face130k/real/07429.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0001342.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0041846.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0001728.jpg,1
data/raw/face130k/real/61888.jpg,0
data/raw/face130k/real/38874.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0000986.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0035966.jpg,1
data/raw/face130k/real/58500.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0037084.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0003416.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0027176.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0035934.jpg,1
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0002322.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0020919.jpg,1
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0001304.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0040329.jpg,1
data/raw/face130k/real/61160.jpg,0
data/raw/face130k/real/41024.jpg,0
data/raw/face130k/real/49465.jpg,0
data/raw/face130k/real/08057.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0028058.jpg,1
data/raw/face130k/real/12262.jpg,0
data/raw/face130k/real/12209.jpg,0
data/raw/face130k/real/16058.jpg,0
data/raw/face130k/real/25206.jpg,0
data/raw/face130k/real/69943.jpg,0
data/raw/face130k/real/32533.jpg,0
data/raw/face130k/real/06343.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0027819.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0012370.jpg,1
data/raw/face130k/real/37012.jpg,0
data/raw/face130k/real/28678.jpg,0
data/raw/face130k/real/47242.jpg,0
data/raw/face130k/real/38051.jpg,0
data/raw/face130k/real/27998.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0002529.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0048055.jpg,1
data/raw/face130k/real/64979.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0001009.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0023315.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0010612.jpg,1
data/raw/face130k/real/40797.jpg,0
data/raw/face130k/real/18011.jpg,0
data/raw/face130k/real/23967.jpg,0
data/raw/face130k/real/44573.jpg,0
data/raw/face130k/real/09857.jpg,0
data/raw/face130k/real/48561.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0047004.jpg,1
data/raw/face130k/real/57368.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0036972.jpg,1
data/raw/face130k/real/26164.jpg,0
data/raw/face130k/real/35677.jpg,0
data/raw/face130k/real/40436.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0021923.jpg,1
data/raw/face130k/real/32417.jpg,0
data/raw/face130k/real/30941.jpg,0
data/raw/face130k/real/04548.jpg,0
data/raw/face130k/real/13776.jpg,0
data/raw/face130k/real/16293.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0047386.jpg,1
data/raw/face130k/real/13158.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0003234.jpg,1
data/raw/face130k/real/53078.jpg,0
data/raw/face130k/real/34024.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0002151.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0047477.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0003518.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0031330.jpg,1
data/raw/face130k/real/69667.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0001276.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0045506.jpg,1
data/raw/face130k/real/09192.jpg,0
data/raw/face130k/real/34679.jpg,0
data/raw/face130k/real/17246.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0015046.jpg,1
data/raw/face130k/real/05012.jpg,0
data/raw/face130k/real/01677.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0022621.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0019421.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0043194.jpg,1
data/raw/face130k/real/35952.jpg,0
data/raw/face130k/real/18341.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0034212.jpg,1
data/raw/face130k/real/02268.jpg,0
data/raw/face130k/real/28862.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0028638.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0008399.jpg,1
data/raw/face130k/real/28124.jpg,0
data/raw/face130k/real/02647.jpg,0
data/raw/face130k/real/39300.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0008428.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0000653.jpg,1
data/raw/face130k/real/08620.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0048238.jpg,1
data/raw/face130k/real/56261.jpg,0
data/raw/face130k/real/52850.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0029177.jpg,1
data/raw/face130k/real/39834.jpg,0
data/raw/face130k/real/50135.jpg,0
data/raw/face130k/real/20579.jpg,0
data/raw/face130k/real/01305.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0012607.jpg,1
data/raw/face130k/real/50556.jpg,0
data/raw/face130k/real/30388.jpg,0
data/raw/face130k/real/10124.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0003288.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0017637.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0004138.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0000891.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0018631.jpg,1
data/raw/face130k/real/11479.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0000885.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0012994.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0003657.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0023653.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0006563.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0004052.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0046643.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0030008.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0032887.jpg,1
data/raw/face130k/real/08994.jpg,0
data/raw/face130k/real/16224.jpg,0
data/raw/face130k/real/30919.jpg,0
data/raw/face130k/real/38861.jpg,0
data/raw/face130k/real/28808.jpg,0
data/raw/face130k/real/53120.jpg,0
data/raw/face130k/real/38284.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0011968.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0022974.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0003300.jpg,1
data/raw/face130k/real/00549.jpg,0
data/raw/face130k/real/30469.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0045538.jpg,1
data/raw/face130k/real/05756.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0000059.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0004701.jpg,1
data/raw/face130k/real/36114.jpg,0
data/raw/face130k/real/08380.jpg,0
data/raw/face130k/real/27176.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0041576.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0035356.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0007184.jpg,1
data/raw/face130k/real/05513.jpg,0
data/raw/face130k/real/09842.jpg,0
data/raw/face130k/real/39484.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0045137.jpg,1
data/raw/face130k/real/66293.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0002430.jpg,1
data/raw/face130k/real/47386.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0022736.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0021010.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0051494.jpg,1
data/raw/face130k/real/12172.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0044803.jpg,1
data/raw/face130k/real/68585.jpg,0
data/raw/face130k/real/53728.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0041203.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0016330.jpg,1
data/raw/face130k/real/43670.jpg,0
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0002758.jpg,1
data/raw/face130k/real/51026.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0000164.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0014410.jpg,1
data/raw/face130k/real/52681.jpg,0
data/raw/face130k/real/45335.jpg,0
data/raw/face130k/real/12729.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0002194.jpg,1
data/raw/face130k/real/06325.jpg,0
data/raw/face130k/real/00761.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0011499.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0011677.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0041817.jpg,1
data/raw/face130k/real/16123.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0027163.jpg,1
data/raw/face130k/real/35927.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0039429.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0005273.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0011961.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0011981.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0000594.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0016406.jpg,1
data/raw/face130k/real/60607.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0002499.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0047799.jpg,1
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0001641.jpg,1
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0000672.jpg,1
data/raw/face130k/real/67906.jpg,0
data/raw/face130k/real/34871.jpg,0
data/raw/face130k/real/16879.jpg,0
data/raw/face130k/real/21192.jpg,0
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0001067.jpg,1
data/raw/face130k/real/40104.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0048588.jpg,1
data/raw/face130k/real/30759.jpg,0
data/raw/face130k/real/24625.jpg,0
data/raw/face130k/real/21985.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0009980.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0021024.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0003024.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0024825.jpg,1
data/raw/face130k/real/32240.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0003669.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0011711.jpg,1
data/raw/face130k/real/11812.jpg,0
data/raw/face130k/real/69805.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0050069.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0013790.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0018754.jpg,1
data/raw/face130k/real/59078.jpg,0
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0001717.jpg,1
data/raw/face130k/real/36703.jpg,0
data/raw/face130k/real/47835.jpg,0
data/raw/face130k/real/42328.jpg,0
data/raw/face130k/real/34333.jpg,0
data/raw/face130k/real/60393.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0002039.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0007590.jpg,1
data/raw/face130k/real/63874.jpg,0
data/raw/face130k/real/51749.jpg,0
data/raw/face130k/real/60170.jpg,0
data/raw/face130k/real/00842.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0025808.jpg,1
data/raw/face130k/real/46812.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0034369.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0029983.jpg,1
data/raw/face130k/real/35008.jpg,0
data/raw/face130k/real/27117.jpg,0
data/raw/face130k/real/62461.jpg,0
data/raw/face130k/real/27085.jpg,0
data/raw/face130k/real/50778.jpg,0
data/raw/face130k/real/64357.jpg,0
data/raw/face130k/real/24765.jpg,0
data/raw/face130k/real/20980.jpg,0
data/raw/face130k/real/04721.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0040722.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0000527.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0034404.jpg,1
data/raw/face130k/real/43501.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0000240.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0039397.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0019285.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0003872.jpg,1
data/raw/face130k/real/56048.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0044670.jpg,1
data/raw/face130k/real/45376.jpg,0
data/raw/face130k/real/43121.jpg,0
data/raw/face130k/real/07116.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0004024.jpg,1
data/raw/face130k/real/55853.jpg,0
data/raw/face130k/real/60805.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0009599.jpg,1
data/raw/face130k/real/31793.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0025589.jpg,1
data/raw/face130k/real/45895.jpg,0
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0000290.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0029892.jpg,1
data/raw/face130k/real/17236.jpg,0
data/raw/face130k/real/66467.jpg,0
data/raw/face130k/real/46393.jpg,0
data/raw/face130k/real/65332.jpg,0
data/raw/face130k/real/48826.jpg,0
data/raw/face130k/real/67578.jpg,0
data/raw/face130k/real/63578.jpg,0
data/raw/face130k/real/18629.jpg,0
data/raw/face130k/real/08599.jpg,0
data/raw/face130k/real/38937.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0018615.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0049583.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0010006.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0016041.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0021984.jpg,1
data/raw/face130k/real/46345.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0032329.jpg,1
data/raw/face130k/real/21212.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0011048.jpg,1
data/raw/face130k/real/00238.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0046629.jpg,1
data/raw/face130k/real/12396.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0017179.jpg,1
data/raw/face130k/real/68379.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0002231.jpg,1
data/raw/face130k/real/52406.jpg,0
data/raw/face130k/real/14118.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0003214.jpg,1
data/raw/face130k/real/46323.jpg,0
data/raw/face130k/real/66618.jpg,0
data/raw/face130k/real/57126.jpg,0
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0002120.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0025274.jpg,1
data/raw/face130k/real/07577.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0046498.jpg,1
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0001285.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0026094.jpg,1
data/raw/face130k/real/48168.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0052032.jpg,1
data/raw/face130k/real/48786.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0041241.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0037081.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0039721.jpg,1
data/raw/face130k/real/51210.jpg,0
data/raw/face130k/real/06327.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0004081.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0002718.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0001031.jpg,1
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0003887.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0042329.jpg,1
data/raw/face130k/fake/FLUX_PRO/FLUX1_pro_image_0000509.jpg,1
data/raw/face130k/real/49449.jpg,0
data/raw/face130k/fake/FLUX_DEV/FLUX1_dev_image_0006019.jpg,1
data/raw/face130k/real/07217.jpg,0
data/raw/face130k/fake/SDXL/SDXL_image_0008431.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0000160.jpg,1
data/raw/face130k/fake/SDXL/SDXL_image_0050408.jpg,1
data/raw/face130k/real/48575.jpg,0
data/raw/face130k/real/17789.jpg,0
data/raw/face130k/real/07877.jpg,0
data/raw/face130k/real/53221.jpg,0
