filepath,label,split,generator,mode,group
data/raw/openfake/real/real__012846.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__030947.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__060202.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__075971.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__020629.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__043405.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__064307.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__086850.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__033524.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__013095.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__014181.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__084337.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__020880.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__020490.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__005634.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__045919.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__022923.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__041744.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__009476.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__020145.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__095561.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__089435.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__013512.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__018199.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__000142.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__036653.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__009087.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__090711.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__014765.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__050964.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__035683.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__001663.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__006541.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__077184.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__019269.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__007239.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__027779.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__018341.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__078882.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__055720.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__029033.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__058307.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__061218.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__078810.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__023784.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__053500.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__070040.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__025826.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__065840.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__053438.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__045946.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__035194.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__065979.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__002119.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__014449.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__057971.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__074634.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__051021.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__082630.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__012445.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__067860.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__083066.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__059789.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__001316.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__020632.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__003956.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__079072.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__080518.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__031041.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__082440.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__065098.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__015179.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__079470.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__053774.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__003539.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__006264.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__034692.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__036046.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__092401.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__032161.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__080618.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__028834.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__049918.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__012779.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__023100.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__055359.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__027372.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__019194.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__064251.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__006216.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__032836.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__079821.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__025004.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__074024.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__060782.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__041408.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__025233.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__028147.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__045158.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__070089.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__090896.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__015734.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__080009.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__051600.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__012939.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__045463.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__044255.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__025050.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__020044.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__070429.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__016685.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__013608.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__055617.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__011987.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__032567.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__093819.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__027459.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__006135.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__031910.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__000967.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__002943.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__058232.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__093736.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__031315.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__074837.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__021720.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__073035.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__062345.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__024311.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__048157.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__032798.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__020331.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__088248.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__078182.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__032624.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__046975.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__050302.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__080885.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__052510.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__024063.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__075390.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__087010.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__049687.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__047115.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__036712.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__078053.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__024296.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__088991.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__086935.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__078061.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__008532.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__089212.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__045861.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__006318.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__072427.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__090346.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__037737.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__078658.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__069599.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__009003.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__084775.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__015931.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__092569.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__055138.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__019720.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__043326.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__045829.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__090943.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__043606.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__061625.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__070100.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__009185.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__076398.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__026667.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__015672.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__013820.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__084188.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__042766.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__073933.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__085218.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__027424.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__007106.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__043059.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__088420.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__088473.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__090305.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__049665.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__008289.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__028247.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__063325.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__053621.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__018843.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__070590.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__023053.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__000738.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__003804.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__095499.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__047796.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__086495.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__021434.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__018971.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__013596.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__042307.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__006650.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__028527.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__084232.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__043323.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__025758.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__022533.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__059749.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__065364.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__010263.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__068608.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__078686.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__000806.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__028095.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__033357.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__002587.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__045685.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__006027.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__020843.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__027055.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__028319.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__081761.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__054205.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__083620.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__003264.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__069101.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__011395.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__066619.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__019293.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__001578.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__012313.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__081030.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__011631.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__003532.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__057739.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__052423.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__040049.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__015352.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__009539.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__054420.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__038211.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__089545.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__095221.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__010721.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__059995.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__012095.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__050903.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__003972.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__064527.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__019613.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__007903.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__092187.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__087416.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__020678.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__021626.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__059490.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__073475.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__053375.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__070133.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__015016.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__001205.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__074713.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__052469.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__045976.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__047952.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__021990.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__071654.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__080615.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__028706.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__038717.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__052950.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__062529.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__048794.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__007362.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__022417.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__017941.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__086168.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__016766.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__027044.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__087123.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__011766.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__039880.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__062412.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__009334.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__032518.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__058934.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__035003.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__090238.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__011574.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__093503.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__071376.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__018257.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__011972.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__002697.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__041441.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__061533.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__085626.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__080592.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__039549.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__043616.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__001691.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__041267.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__010971.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__094428.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__027300.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__011771.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__058065.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__025034.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__015033.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__062971.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__056194.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__035490.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__058120.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__023636.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__076685.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__036633.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__084161.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__036680.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__030952.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__015251.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__008088.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__013078.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__002458.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__008292.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__006305.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__073764.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__022521.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__069774.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__087830.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__008835.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__078420.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__082813.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__058587.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__056249.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__043414.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__074297.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__037021.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__093421.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__044527.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__040852.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__066584.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__043806.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__071667.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__014203.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__082770.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__046492.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__091201.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__078437.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__013148.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__066074.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__022115.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__084456.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__013467.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__026124.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__037893.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__051820.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__072301.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__040883.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__049280.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__063881.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__079350.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__063847.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__054864.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__075221.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__006908.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__048269.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__022121.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__036300.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__088196.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__091625.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__035740.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__002178.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__035891.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__023613.jpg,0,train,real,by_generator,dalle-3
data/raw/openfake/real/real__040712.jpg,0,train,real,by_generator,dalle-3
