filepath,label,split,generator,mode,group
data/raw/openfake/real/real__024649.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__066912.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__013433.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__003494.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__090773.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__002891.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__055527.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__066008.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__032256.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__020860.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__082496.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__011990.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__016615.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__001343.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__071819.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__077218.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__028809.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__048469.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__039808.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__050064.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__089677.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__036868.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__014067.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__058494.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__006530.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__080817.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__083390.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__007126.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__064346.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__092788.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__082902.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__060909.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__028380.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__052285.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__028381.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__057079.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__081388.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__013490.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__091692.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__077851.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__038825.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__034760.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__017478.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__010450.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__042974.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__077385.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__089458.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__081974.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__043893.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__031992.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__089858.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__074703.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__048501.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__094434.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__043767.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__045810.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__068544.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__034382.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__059392.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__053600.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__047951.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__057800.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__001155.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__029330.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__047010.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__002834.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__035767.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__021492.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__083283.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__049377.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__022438.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__009813.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__035281.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__071786.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__002566.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__038467.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__066143.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__062213.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__080952.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__014629.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__040382.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__034836.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__028406.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__050694.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__062779.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__095241.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__040216.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__031413.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__031124.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__086752.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__067829.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__062160.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__061067.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__013265.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__073711.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__078884.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__091888.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__090355.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__004200.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__053857.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__076149.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__020230.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__084400.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__076353.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__081331.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__003329.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__082217.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__070135.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__010895.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__067946.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__034785.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__000480.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__050382.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__032329.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__013824.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__038516.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__077957.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__062359.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__010029.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__012158.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__079124.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__006460.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__009305.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__057913.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__031113.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__007713.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__042651.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__095017.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__002811.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__065162.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__015886.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__008580.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__032535.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__014070.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__037027.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__001021.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__074844.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__048945.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__047458.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__058619.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__067050.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__082539.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__013541.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__078925.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__053415.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__020269.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__049900.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__082449.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__052754.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__092965.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__059157.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__017410.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__003890.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__070127.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__062611.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__030726.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__052151.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__005966.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__012382.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__019122.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__027830.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__043095.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__083486.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__061475.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__012719.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__094000.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__082050.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__089237.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__002344.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__071078.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__073767.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__058521.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__070738.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__040871.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__091602.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__094177.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__009233.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__015730.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__018280.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__045676.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__059876.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__058159.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__027600.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__068420.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__075964.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__088761.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__060978.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__007293.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__049441.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__083517.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__011016.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__093372.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__006835.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__034805.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__075038.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__030632.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__091142.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__083537.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__076616.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__025783.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__036855.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__040220.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__015040.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__053183.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__088881.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__061006.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__039849.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__018185.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__090476.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__006219.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__011580.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__059822.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__033860.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__031912.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__021132.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__090245.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__090561.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__075259.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__046420.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__092160.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__080166.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__014899.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__049530.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__031091.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__019998.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__002028.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__071925.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__067201.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__072493.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__079728.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__036401.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__095645.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__076172.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__066499.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__081988.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__060446.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__034258.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__033023.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__054588.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__059328.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__007439.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__043441.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__066976.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__003283.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__047943.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__001284.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__024917.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__018796.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__013109.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__027096.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__070185.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__068891.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__075492.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__080490.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__053156.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__018411.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__019975.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__030678.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__053205.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__039399.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__025968.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__061531.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__050281.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__047236.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__049231.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__029489.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__080248.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__054504.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__007186.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__083748.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__016939.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__023005.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__024446.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__089393.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__060639.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__046299.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__055855.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__068137.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__060516.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__026651.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__049460.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__085299.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__063278.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__008522.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__037501.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__075815.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__057792.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__016380.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__093080.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__018734.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__094242.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__072814.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__060204.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__003900.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__029567.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__056202.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__032640.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__073345.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__095852.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__012402.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__047897.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__080142.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__007298.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__024641.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__039794.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__059080.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__038837.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__040965.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__035612.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__056089.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__092405.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__067043.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__072204.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__074614.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__028949.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__051271.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__003152.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__075683.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__018593.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__090951.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__087981.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__045677.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__068169.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__065487.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__004516.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__012523.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__053012.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__060591.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__058238.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__077378.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__004166.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__027502.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__095788.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__000578.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__003504.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__056912.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__011594.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__066627.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__003675.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__070239.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__060957.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__031666.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__062735.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__029343.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__056715.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__077388.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__063192.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__037811.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__029265.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__036839.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__042414.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__092179.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__088338.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__076649.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__062511.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__035428.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__095519.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__007019.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__088396.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__049259.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__076677.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__076451.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__095049.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__023967.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__071797.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__086182.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__011046.jpg,0,train,real,by_generator,midjourney-6
data/raw/openfake/real/real__013871.jpg,0,train,real,by_generator,midjourney-6
